id,talhao_id,fazenda_id,cultura,area_ha,latitude,longitude,safra,data,dia_juliano,dias_desde_plantio,estagio_fenologico,ndvi,evi,temperatura_superficie_c,umidade_solo_satelite_pct,precipitacao_mm,temperatura_ar_c,umidade_ar_pct,umidade_solo_sensor_pct,luminosidade_lux,necessidade_irrigacao,status_saude,produtividade_estimada_ton_ha
2017,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2023/2024,2023-12-28,362,76,frutificacao,0.7554,0.5888,19.51,84.57,21.25,21.74,71.11,64.17,38283.6,0,saudavel,2.84
2018,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2023/2024,2023-12-29,363,77,frutificacao,0.76,0.6332,18.14,83.88,12.55,20.19,78.81,60.94,47391.0,0,saudavel,2.84
2019,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2023/2024,2023-12-30,364,78,frutificacao,0.726,0.5828,22.93,76.57,0.0,24.08,81.75,48.99,60069.1,0,saudavel,2.84
2020,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2023/2024,2023-12-31,365,79,frutificacao,0.7489,0.622,20.97,77.22,14.36,22.7,79.01,46.43,48313.1,0,saudavel,2.84
2021,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2023/2024,2024-01-01,1,80,frutificacao,0.6802,0.5522,18.38,70.81,0.0,20.47,81.23,34.6,64871.2,1,saudavel,2.84
2022,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2023/2024,2024-01-02,2,81,frutificacao,0.6586,0.5417,15.61,66.56,3.26,17.73,74.96,31.32,56393.7,0,saudavel,2.84
2023,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2023/2024,2024-01-03,3,82,frutificacao,0.6568,0.537,20.23,64.17,6.5,20.85,80.1,28.5,58231.5,0,saudavel,2.84
2024,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2023/2024,2024-01-04,4,83,frutificacao,0.64,0.5633,19.77,64.74,12.26,21.5,80.34,30.44,47749.3,0,saudavel,2.84
2025,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2023/2024,2024-01-05,5,84,frutificacao,0.6008,0.5097,18.21,59.22,0.0,20.37,80.03,23.68,63510.3,1,saudavel,2.84
2026,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2023/2024,2024-01-06,6,85,frutificacao,0.5763,0.5114,23.82,60.92,14.27,23.04,79.99,26.41,45723.3,0,saudavel,2.84
2027,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2023/2024,2024-01-07,7,86,frutificacao,0.5221,0.4446,19.05,59.66,8.24,20.68,79.07,,49517.0,0,saudavel,2.84
2028,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2023/2024,2024-01-08,8,87,frutificacao,0.491,0.4359,19.67,73.0,37.58,21.82,77.62,45.53,35266.3,0,saudavel,2.84
2029,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2023/2024,2024-01-09,9,88,frutificacao,0.5018,0.4205,25.75,74.25,16.35,25.27,72.6,46.2,41074.3,0,saudavel,2.84
2030,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2023/2024,2024-01-10,10,89,frutificacao,0.4657,0.4277,20.87,72.61,10.03,21.79,84.72,44.42,46979.9,0,saudavel,2.84
2031,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2023/2024,2024-01-11,11,90,frutificacao,0.4179,0.3647,22.02,66.07,0.0,21.35,73.94,36.63,54874.6,0,saudavel,2.84
2032,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2023/2024,2024-01-12,12,91,frutificacao,0.3993,0.3238,23.51,60.03,0.0,21.29,80.86,29.53,62313.8,1,saudavel,2.84
2033,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2023/2024,2024-01-13,13,92,frutificacao,0.3699,0.3268,21.63,62.64,16.68,22.34,88.46,35.05,46659.4,0,saudavel,2.84
2034,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2023/2024,2024-01-14,14,93,frutificacao,0.3063,0.2609,23.26,60.55,7.82,22.06,85.01,32.56,51762.3,0,saudavel,2.84
2035,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2023/2024,2024-01-15,15,94,maturacao,0.3094,0.259,22.34,68.24,26.54,19.64,83.45,45.04,29444.4,0,saudavel,2.84
2036,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2023/2024,2024-01-16,16,95,maturacao,0.3221,0.2757,22.23,62.01,0.0,20.44,81.62,37.17,57911.2,0,saudavel,2.84
2037,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2023/2024,2024-01-17,17,96,maturacao,0.2907,0.2621,21.17,56.28,0.0,19.97,79.95,30.92,56864.4,0,saudavel,2.84
2038,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2023/2024,2024-01-18,18,97,maturacao,0.261,0.1795,24.5,52.8,3.77,20.46,75.73,25.27,50894.3,0,saudavel,2.84
2039,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2023/2024,2024-01-19,19,98,maturacao,0.2802,0.2312,24.92,47.38,0.0,23.53,77.06,19.56,55970.5,0,saudavel,2.84
2040,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2023/2024,2024-01-20,20,99,maturacao,0.2469,0.2235,23.81,53.0,20.89,21.63,82.27,25.53,38843.8,1,saudavel,2.84
2041,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2023/2024,2024-01-21,21,100,maturacao,0.2455,0.2137,23.94,50.79,5.83,20.5,81.95,25.67,49714.5,0,saudavel,2.84
2042,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2023/2024,2024-01-22,22,101,maturacao,0.2301,0.1731,25.31,45.58,0.0,22.4,82.73,18.63,57768.8,0,saudavel,2.84
2043,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2023/2024,2024-01-23,23,102,maturacao,0.2268,0.1454,24.02,40.99,0.0,20.74,85.81,13.31,51372.8,0,saudavel,2.84
2044,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2023/2024,2024-01-24,24,103,maturacao,0.2225,0.2232,19.01,36.84,0.0,17.91,80.53,7.74,61542.2,0,saudavel,2.84
2045,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2023/2024,2024-01-25,25,104,maturacao,0.2315,0.193,25.93,32.71,0.0,22.78,79.28,5.0,55128.1,0,saudavel,2.84
2046,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2023/2024,2024-01-26,26,105,maturacao,0.23,0.2258,22.07,29.24,0.0,19.97,70.42,5.0,58705.7,1,saudavel,2.84
2047,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2023/2024,2024-01-27,27,106,maturacao,0.189,0.1765,18.3,28.82,5.68,16.74,93.05,7.18,51162.1,0,saudavel,2.84
2048,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2023/2024,2024-01-28,28,107,colheita,0.2022,0.156,20.05,36.3,21.37,17.65,79.06,19.91,37045.6,0,saudavel,2.84
2049,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2023/2024,2024-01-29,29,108,colheita,0.2181,0.1353,23.89,36.38,8.1,21.66,81.88,19.42,44559.7,0,saudavel,2.84
2050,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2023/2024,2024-01-30,30,109,colheita,0.188,0.1505,21.7,32.55,0.0,17.52,78.94,12.23,52933.6,0,saudavel,2.84
2051,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-10-17,291,0,germinacao,0.1719,0.1471,34.59,45.0,0.0,32.05,60.49,44.16,48809.2,0,saudavel,2.64
2052,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-10-18,292,1,germinacao,0.1717,0.1267,33.29,39.08,0.0,31.51,67.94,32.19,44666.7,1,saudavel,2.64
2053,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-10-19,293,2,germinacao,0.151,0.1312,32.1,33.92,0.0,28.79,67.3,24.55,49656.3,1,atencao,2.64
2054,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-10-20,294,3,germinacao,0.1999,0.1069,31.88,31.0,3.79,30.05,65.9,19.37,49906.5,0,saudavel,2.64
2055,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-10-21,295,4,germinacao,0.2016,0.1753,34.24,26.18,0.0,32.02,63.54,14.16,44083.4,1,saudavel,2.64
2056,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-10-22,296,5,germinacao,0.18,0.1673,33.3,32.54,21.36,30.74,64.81,22.28,38261.3,0,saudavel,2.64
2057,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-10-23,297,6,germinacao,0.1874,0.1571,31.53,28.02,0.0,,75.82,14.1,48542.6,1,saudavel,2.64
2058,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-10-24,298,7,germinacao,0.1918,0.1397,32.83,23.83,0.0,28.63,67.74,11.16,45729.0,1,saudavel,2.64
2059,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-10-25,299,8,germinacao,0.1963,0.2059,27.62,29.58,18.61,26.12,76.96,20.97,35583.6,0,saudavel,2.64
2060,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-10-26,300,9,germinacao,0.1666,0.1647,32.35,25.09,0.0,29.8,69.86,13.0,53763.5,0,atencao,2.64
2061,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-10-27,301,10,germinacao,0.2059,0.1644,31.09,20.94,0.0,30.43,63.33,8.46,50720.5,1,saudavel,2.64
2062,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-10-28,302,11,vegetativo,0.1758,0.1442,34.27,33.99,33.81,30.37,70.16,25.59,26859.6,0,atencao,2.64
2063,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-10-29,303,12,vegetativo,0.2166,0.1445,31.58,29.26,0.0,29.48,63.97,19.3,58492.8,1,saudavel,2.64
2064,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-10-30,304,13,vegetativo,0.186,0.1676,30.91,24.93,0.0,28.89,73.46,11.92,53030.7,1,atencao,2.64
2065,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-10-31,305,14,vegetativo,0.1864,0.1311,29.17,32.36,22.32,26.79,70.81,23.34,42032.9,0,atencao,2.64
2066,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-11-01,306,15,vegetativo,0.2179,0.1986,30.84,27.86,0.0,28.69,75.15,18.44,56755.9,1,saudavel,2.64
2067,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-11-02,307,16,vegetativo,0.2246,0.2114,28.44,39.99,32.17,27.19,79.1,32.37,26769.6,0,saudavel,2.64
2068,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-11-03,308,17,vegetativo,0.236,0.1992,31.92,36.44,3.13,28.85,62.42,26.2,51579.4,0,saudavel,2.64
2069,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-11-04,309,18,vegetativo,0.2257,0.1706,29.46,31.85,0.0,26.84,70.15,21.12,52794.8,1,saudavel,2.64
2070,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-11-05,310,19,vegetativo,0.2588,0.245,31.14,45.63,36.36,28.69,65.46,37.04,27752.8,0,saudavel,2.64
2071,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-11-06,311,20,vegetativo,0.2736,0.2326,30.67,40.01,0.0,29.82,81.77,26.81,55943.4,1,saudavel,2.64
2072,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-11-07,312,21,vegetativo,0.3057,0.2617,28.83,51.37,32.62,28.32,69.83,41.92,26040.0,0,saudavel,2.64
2073,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-11-08,313,22,vegetativo,0.3029,0.2388,29.32,62.74,34.4,28.16,65.7,54.25,23233.3,0,saudavel,2.64
2074,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-11-09,314,23,vegetativo,0.306,0.264,31.0,55.9,0.0,28.96,83.14,39.76,58947.0,0,saudavel,2.64
2075,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-11-10,315,24,vegetativo,0.3121,0.2612,31.85,56.93,14.9,30.16,67.73,39.27,44425.8,0,saudavel,2.64
2076,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-11-11,316,25,vegetativo,0.3316,0.2553,27.5,50.8,0.0,27.26,65.14,32.77,51191.3,1,atencao,2.64
2077,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-11-12,317,26,vegetativo,0.394,0.3617,29.24,49.25,8.2,28.12,67.08,33.24,48571.5,0,saudavel,2.64
2078,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-11-13,318,27,vegetativo,0.4306,0.4012,28.67,43.62,0.0,29.52,72.89,24.1,58963.7,1,saudavel,2.64
2079,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-11-14,319,28,vegetativo,0.4258,0.3823,27.67,50.77,24.37,28.17,73.35,32.23,36079.8,0,saudavel,2.64
2080,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-11-15,320,29,vegetativo,0.4789,0.4244,23.92,54.53,17.58,24.07,71.53,35.91,37721.5,0,saudavel,2.64
2081,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-11-16,321,30,vegetativo,0.5013,0.4614,24.23,49.01,0.0,25.91,72.31,30.64,59451.0,1,saudavel,2.64
2082,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-11-17,322,31,vegetativo,0.5506,0.4471,26.1,53.48,19.44,28.02,73.86,37.29,38374.0,0,saudavel,2.64
2083,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-11-18,323,32,vegetativo,0.5849,0.476,26.49,48.13,0.0,26.2,81.43,31.39,58059.7,1,saudavel,2.64
2084,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-11-19,324,33,vegetativo,0.553,0.4618,29.26,42.84,0.0,28.87,75.0,25.37,54321.7,1,saudavel,2.64
2085,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-11-20,325,34,vegetativo,0.6487,0.5573,29.86,38.06,0.0,29.41,70.32,17.06,44490.3,1,saudavel,2.64
2086,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-11-21,326,35,vegetativo,0.6613,0.5563,24.14,39.53,10.8,25.64,74.37,18.43,44770.8,0,saudavel,2.64
2087,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-11-22,327,36,vegetativo,0.6721,0.5509,23.48,35.59,0.0,24.88,79.93,13.06,59217.2,1,saudavel,2.64
2088,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-11-23,328,37,vegetativo,0.6971,0.5926,23.37,38.29,12.79,25.8,84.04,17.14,44840.0,0,saudavel,2.64
2089,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-11-24,329,38,vegetativo,0.7301,0.6187,22.69,41.6,14.31,25.61,70.34,21.32,46069.0,0,saudavel,2.64
2090,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-11-25,330,39,floracao,0.7395,0.6454,26.67,37.17,0.0,28.45,79.84,15.2,61403.6,1,saudavel,2.64
2091,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-11-26,331,40,floracao,0.7489,0.6374,23.12,36.8,6.45,24.5,75.18,16.82,50985.7,0,saudavel,2.64
2092,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-11-27,332,41,floracao,0.7694,0.6159,24.93,40.13,14.34,27.07,67.18,22.15,43137.7,0,saudavel,2.64
2093,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-11-28,333,42,floracao,0.7767,0.6679,24.11,35.93,0.0,27.94,65.77,18.71,51951.4,1,saudavel,2.64
2094,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-11-29,334,43,floracao,0.8365,0.7427,23.85,38.95,13.35,26.98,82.22,23.38,40952.6,0,saudavel,2.64
2095,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-11-30,335,44,floracao,0.8212,0.6986,22.15,42.61,15.01,26.31,83.31,26.97,40043.9,0,saudavel,2.64
2096,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-12-01,336,45,floracao,0.8742,0.7628,21.12,38.68,0.0,25.31,73.88,21.71,60556.7,1,saudavel,2.64
2097,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-12-02,337,46,floracao,0.8443,0.7075,26.27,38.37,7.42,28.23,74.0,19.16,50742.9,0,saudavel,2.64
2098,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-12-03,338,47,floracao,0.8552,0.7382,20.09,34.79,0.0,24.99,68.18,11.58,57504.5,1,saudavel,2.64
2099,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-12-04,339,48,floracao,0.8277,0.6887,25.4,31.24,0.0,26.68,79.97,9.47,57262.3,1,saudavel,2.64
2100,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-12-05,340,49,floracao,0.8492,0.7169,21.82,34.02,11.59,24.92,77.15,16.15,45512.9,0,saudavel,2.64
2101,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-12-06,341,50,floracao,0.8589,0.7253,18.09,40.1,18.0,22.29,71.18,24.79,44346.6,0,saudavel,2.64
2102,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-12-07,342,51,floracao,0.8479,0.7303,20.98,38.08,3.32,24.55,78.69,21.29,56462.8,0,saudavel,2.64
2103,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-12-08,343,52,floracao,0.854,0.7094,20.24,48.42,27.72,,70.74,32.85,35011.9,0,saudavel,2.64
2104,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-12-09,344,53,floracao,0.8739,0.7135,20.12,72.73,57.24,24.53,80.59,65.33,23232.2,1,saudavel,2.64
2105,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-12-10,345,54,floracao,0.8759,0.7539,19.84,66.59,0.0,23.65,72.98,53.88,61287.8,0,saudavel,2.64
2106,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-12-11,346,55,floracao,0.8417,0.7241,21.58,64.19,7.05,25.48,79.04,48.43,51272.8,0,saudavel,2.64
2107,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-12-12,347,56,floracao,0.875,0.746,20.74,58.51,0.0,25.54,74.11,38.99,58956.8,0,saudavel,2.64
2108,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-12-13,348,57,floracao,0.8809,0.7675,19.73,60.32,13.68,23.88,66.6,39.71,50257.0,0,saudavel,2.64
2109,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-12-14,349,58,floracao,0.8583,0.7255,18.72,69.49,28.71,23.76,83.53,49.08,30066.8,0,saudavel,2.64
2110,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-12-15,350,59,floracao,0.8562,0.7334,17.58,72.99,18.57,22.55,84.57,52.41,42856.1,0,saudavel,2.64
2111,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-12-16,351,60,floracao,0.8785,0.7398,19.22,70.88,8.28,24.41,75.64,47.01,48624.9,0,saudavel,2.64
2112,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-12-17,352,61,frutificacao,0.8175,0.6897,24.3,64.52,0.0,25.99,78.71,37.01,60080.3,0,saudavel,2.64
2113,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-12-18,353,62,frutificacao,0.868,0.7446,22.48,58.75,0.0,25.89,79.62,32.14,55213.8,1,saudavel,2.64
2114,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-12-19,354,63,frutificacao,0.8992,0.8097,19.32,53.85,0.0,22.82,81.66,26.02,59825.0,1,saudavel,2.64
2115,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-12-20,355,64,frutificacao,0.8127,0.7057,23.3,53.57,9.61,26.6,85.7,22.9,51546.8,0,saudavel,2.64
2116,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-12-21,356,65,frutificacao,0.8788,0.7579,19.56,52.39,6.68,22.97,81.36,22.01,56633.8,0,saudavel,2.64
2117,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-12-22,357,66,frutificacao,0.8704,0.7553,19.23,48.0,0.0,21.88,78.16,16.29,,1,saudavel,2.64
2118,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-12-23,358,67,frutificacao,0.8272,0.6562,18.22,43.96,0.0,21.26,82.48,12.89,58385.1,1,saudavel,2.64
2119,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-12-24,359,68,frutificacao,0.8622,0.7393,19.47,43.83,7.17,21.59,78.01,12.83,50852.9,0,saudavel,2.64
2120,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-12-25,360,69,frutificacao,0.8669,0.755,19.76,43.87,7.76,23.6,73.64,15.79,51408.8,0,saudavel,2.64
2121,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-12-26,361,70,frutificacao,0.8174,0.6965,19.85,43.46,6.77,22.61,85.67,16.53,50240.3,0,saudavel,2.64
2122,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-12-27,362,71,frutificacao,0.8198,0.6959,19.27,47.73,15.91,21.95,82.64,22.92,37504.6,0,saudavel,2.64
2123,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-12-28,363,72,frutificacao,0.8262,0.6835,17.16,43.71,0.0,21.52,70.92,18.75,56673.0,1,saudavel,2.64
2124,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-12-29,364,73,frutificacao,0.8356,0.7016,17.59,44.06,8.09,21.06,77.09,20.26,51544.2,0,saudavel,2.64
2125,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-12-30,365,74,frutificacao,0.7941,0.6583,16.27,40.34,0.0,21.26,84.17,16.15,59245.3,1,saudavel,2.64
2126,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2024-12-31,366,75,frutificacao,0.7913,0.6926,20.76,40.88,8.53,24.02,70.91,17.81,52799.9,0,saudavel,2.64
2127,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2025-01-01,1,76,frutificacao,0.7641,0.6795,22.04,36.94,0.0,25.2,74.25,13.7,62151.2,1,saudavel,2.64
2128,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2025-01-02,2,77,frutificacao,0.7612,0.6857,22.0,41.79,16.97,25.19,91.32,21.89,41358.9,0,saudavel,2.64
2129,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2025-01-03,3,78,frutificacao,0.7628,0.6313,20.05,37.99,0.0,23.32,77.46,17.69,54719.1,1,saudavel,2.64
2130,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2025-01-04,4,79,frutificacao,0.7229,0.6011,19.46,34.66,0.0,21.46,85.63,15.82,60602.8,1,saudavel,2.64
2131,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2025-01-05,5,80,frutificacao,0.6905,0.5719,17.99,38.59,14.0,21.1,87.92,20.86,45441.1,0,saudavel,2.64
2132,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2025-01-06,6,81,frutificacao,0.6717,0.5506,22.95,38.05,6.24,23.13,74.63,20.78,52275.3,0,saudavel,2.64
2133,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2025-01-07,7,82,frutificacao,0.6292,0.5147,20.44,37.32,5.51,21.53,81.44,23.72,57339.0,0,saudavel,2.64
2134,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2025-01-08,8,83,frutificacao,0.5964,0.4967,20.25,44.58,21.67,22.42,89.83,32.7,39038.8,0,saudavel,2.64
2135,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2025-01-09,9,84,frutificacao,0.6102,0.5362,23.76,40.18,0.0,24.61,80.49,25.72,59255.4,1,saudavel,2.64
2136,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2025-01-10,10,85,frutificacao,0.5879,0.4853,21.64,36.41,0.0,21.94,91.59,18.48,59259.3,1,saudavel,2.64
2137,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2025-01-11,11,86,frutificacao,0.4878,0.4357,24.92,32.44,0.0,24.94,74.74,12.71,61191.8,1,saudavel,2.64
2138,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2025-01-12,12,87,frutificacao,0.504,0.4557,18.19,32.6,6.41,19.74,89.98,13.85,50197.1,0,saudavel,2.64
2139,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2025-01-13,13,88,frutificacao,0.4787,0.4126,23.93,29.27,0.0,22.0,79.67,11.21,55734.8,1,saudavel,2.64
2140,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2025-01-14,14,89,frutificacao,0.4076,0.3711,22.68,26.13,0.0,21.71,78.08,9.14,57530.7,1,saudavel,2.64
2141,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2025-01-15,15,90,frutificacao,0.3942,0.3079,18.88,36.57,26.27,19.67,84.09,24.26,29122.4,0,saudavel,2.64
2142,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2025-01-16,16,91,frutificacao,0.3656,0.2996,23.18,32.72,0.0,22.26,78.72,19.9,57795.3,1,saudavel,2.64
2143,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2025-01-17,17,92,frutificacao,0.3907,0.3359,23.53,35.6,13.0,23.27,78.19,21.97,45542.4,0,saudavel,2.64
2144,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2025-01-18,18,93,frutificacao,0.3634,0.3134,24.92,36.54,9.88,24.19,80.43,23.67,47911.1,0,saudavel,2.64
2145,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2025-01-19,19,94,maturacao,0.2918,0.2766,21.59,32.68,0.0,21.41,70.56,18.22,56352.9,0,saudavel,2.64
2146,F03-SOJ,F03,Soja,118.2,-18.0898,-48.4041,2024/2025,2025-01-20,20,95,maturacao,0.263,0.2036,19.54,31.87,5.21,17.86,77.67,17.47,57244.3,0,atencao,2.64
